comuna|fraccion|radio|manzana|nombre
10|10|8|69|NULL
11|1|9|69|NULL
11|2|5|69|NULL
11|3|12|69|NULL
11|4|9|69|NULL
11|5|7|69|NULL
11|6|11|69|NULL
11|7|11|69|NULL
11|15|9|69|NULL
12|1|11|69|NULL
12|2|8|69|NULL
12|4|10|69|NULL
12|10|5|69|NULL
12|19|12|69|NULL
12|22|10|69|NULL
13|2|9|69|NULL
15|1|12|69|NULL
15|2|7|69|NULL
15|4|14|69|NULL
15|5|14|69|NULL
15|7|8|69|NULL
1|1|1|70|NULL
1|9|19|70|NULL
1|12|11|70|NULL
1|13|14|70|NULL
1|14|8|70|NULL
4|1|7|70|NULL
4|3|10|70|NULL
4|9|7|70|NULL
4|11|7|70|NULL
4|12|12|70|NULL
4|21|10|70|NULL
4|23|11|70|NULL
7|13|12|70|NULL
7|14|13|70|NULL
7|15|1|70|NULL
7|20|10|70|NULL
8|3|6|70|NULL
8|4|11|70|NULL
8|6|7|70|NULL
8|8|7|70|NULL
8|13|8|70|NULL
9|3|8|70|NULL
9|4|9|70|NULL
9|5|6|70|NULL
9|6|10|70|NULL
9|7|9|70|NULL
9|8|10|70|NULL
9|9|14|70|NULL
9|13|7|70|NULL
9|15|7|70|NULL
9|16|10|70|NULL
10|5|10|70|NULL
10|6|9|70|NULL
10|10|9|70|NULL
11|1|9|70|NULL
11|2|5|70|NULL
11|3|12|70|NULL
11|4|9|70|NULL
11|5|10|70|NULL
11|6|11|70|NULL
11|7|11|70|NULL
12|1|10|70|NULL
12|2|8|70|NULL
12|4|10|70|NULL
12|10|5|70|NULL
12|19|12|70|NULL
12|22|10|70|NULL
13|2|9|70|NULL
14|10|1|70|NULL
15|1|2|70|NULL
15|4|14|70|NULL
15|5|13|70|NULL
15|7|6|70|NULL
15|9|6|70|NULL
1|3|6|71|NULL
1|9|19|71|NULL
1|12|11|71|NULL
1|13|10|71|NULL
1|14|8|71|NULL
4|1|7|71|NULL
4|3|10|71|NULL
4|11|9|71|NULL
4|12|12|71|NULL
4|21|10|71|NULL
7|13|12|71|NULL
7|14|13|71|NULL
7|20|10|71|NULL
8|3|4|71|NULL
8|4|11|71|NULL
8|6|7|71|NULL
8|8|7|71|NULL
8|14|4|71|NULL
9|3|8|71|NULL
9|4|9|71|NULL
9|7|9|71|NULL
9|8|10|71|NULL
9|9|14|71|NULL
9|12|8|71|NULL
9|13|7|71|NULL
9|15|7|71|NULL
9|16|10|71|NULL
10|5|9|71|NULL
10|10|9|71|NULL
11|1|9|71|NULL
11|2|4|71|NULL
11|4|8|71|NULL
11|5|10|71|NULL
11|6|10|71|NULL
11|7|11|71|NULL
12|1|10|71|NULL
12|2|8|71|NULL
12|4|10|71|NULL
12|10|5|71|NULL
12|19|12|71|NULL
12|22|10|71|NULL
13|2|9|71|NULL
15|4|14|71|NULL
15|5|12|71|NULL
15|7|6|71|NULL
15|9|6|71|NULL
10|6|14|71|NULL
1|9|18|72|NULL
1|12|11|72|NULL
1|13|10|72|NULL
4|1|7|72|NULL
4|3|10|72|NULL
4|11|9|72|NULL
4|12|12|72|NULL
4|21|10|72|NULL
7|13|12|72|NULL
7|15|11|72|NULL
7|20|10|72|NULL
8|3|5|72|NULL
8|4|11|72|NULL
8|8|7|72|NULL
8|14|4|72|NULL
8|15|1|72|NULL
9|3|8|72|NULL
9|4|8|72|NULL
9|7|9|72|NULL
9|8|10|72|NULL
9|9|14|72|NULL
9|13|7|72|NULL
9|15|8|72|NULL
9|16|10|72|NULL
10|5|9|72|NULL
10|10|9|72|NULL
11|1|10|72|NULL
11|2|4|72|NULL
11|4|8|72|NULL
11|5|10|72|NULL
11|7|11|72|NULL
12|1|10|72|NULL
12|2|7|72|NULL
12|10|5|72|NULL
12|19|12|72|NULL
12|22|10|72|NULL
13|2|9|72|NULL
15|4|14|72|NULL
15|5|11|72|NULL
15|7|6|72|NULL
15|9|7|72|NULL
10|6|14|72|NULL
1|9|17|73|NULL
1|12|11|73|NULL
1|13|10|73|NULL
4|1|13|73|NULL
4|3|12|73|NULL
4|11|9|73|NULL
4|12|12|73|NULL
4|21|12|73|NULL
7|13|12|73|NULL
7|14|10|73|NULL
7|15|11|73|NULL
7|20|13|73|NULL
8|3|6|73|NULL
8|4|11|73|NULL
8|6|7|73|NULL
8|8|7|73|NULL
8|13|8|73|NULL
8|14|5|73|NULL
9|3|8|73|NULL
9|4|7|73|NULL
9|7|10|73|NULL
9|8|9|73|NULL
9|9|13|73|NULL
9|12|2|73|NULL
9|15|11|73|NULL
9|16|10|73|NULL
10|5|8|73|NULL
10|6|8|73|NULL
10|10|9|73|NULL
11|1|10|73|NULL
11|2|4|73|NULL
11|4|7|73|NULL
11|5|10|73|NULL
11|7|12|73|NULL
12|1|10|73|NULL
12|2|7|73|NULL
12|19|8|73|NULL
12|22|10|73|NULL
13|2|9|73|NULL
13|11|1|73|NULL
15|4|14|73|NULL
15|5|10|73|NULL
15|7|6|73|NULL
1|13|9|74|NULL
4|1|13|74|NULL
4|2|6|74|NULL
4|3|12|74|NULL
4|11|7|74|NULL
4|12|12|74|NULL
4|21|10|74|NULL
4|23|11|74|NULL
7|13|8|74|NULL
7|15|10|74|NULL
7|20|13|74|NULL
8|3|5|74|NULL
8|4|11|74|NULL
8|6|7|74|NULL
8|8|8|74|NULL
8|14|6|74|NULL
9|3|8|74|NULL
9|4|7|74|NULL
9|7|10|74|NULL
9|8|9|74|NULL
9|9|12|74|NULL
9|12|2|74|NULL
9|15|11|74|NULL
10|5|8|74|NULL
10|10|9|74|NULL
11|1|10|74|NULL
11|2|5|74|NULL
11|4|7|74|NULL
11|7|12|74|NULL
12|1|11|74|NULL
12|2|7|74|NULL
12|19|8|74|NULL
12|22|11|74|NULL
13|11|1|74|NULL
15|4|14|74|NULL
15|5|10|74|NULL
15|7|6|74|NULL
1|9|21|74|NULL
1|12|14|74|NULL
15|9|9|74|NULL
1|9|3|75|NULL
1|12|11|75|NULL
1|13|10|75|NULL
4|1|12|75|NULL
4|2|4|75|NULL
4|3|12|75|NULL
4|11|7|75|NULL
4|21|9|75|NULL
7|13|12|75|NULL
7|15|10|75|NULL
7|20|12|75|NULL
8|3|5|75|NULL
8|4|11|75|NULL
8|6|7|75|NULL
8|8|8|75|NULL
8|10|8|75|NULL
8|13|8|75|NULL
8|14|6|75|NULL
9|3|8|75|NULL
9|4|7|75|NULL
9|7|12|75|NULL
9|8|9|75|NULL
9|9|12|75|NULL
9|12|2|75|NULL
9|15|10|75|NULL
9|16|12|75|NULL
10|5|5|75|NULL
10|10|10|75|NULL
11|1|12|75|NULL
11|2|5|75|NULL
11|4|8|75|NULL
11|7|12|75|NULL
12|1|11|75|NULL
12|2|7|75|NULL
12|19|13|75|NULL
12|22|11|75|NULL
14|10|1|75|NULL
15|4|10|75|NULL
15|5|10|75|NULL
15|7|7|75|NULL
15|9|9|75|NULL
1|1|1|76|NULL
1|9|3|76|NULL
1|13|10|76|NULL
4|1|12|76|NULL
4|3|12|76|NULL
4|11|7|76|NULL
4|21|4|76|NULL
4|23|11|76|NULL
7|13|14|76|NULL
7|14|9|76|NULL
7|20|12|76|NULL
8|3|5|76|NULL
8|4|9|76|NULL
8|6|7|76|NULL
8|8|8|76|NULL
8|13|8|76|NULL
8|14|7|76|NULL
9|3|8|76|NULL
9|4|7|76|NULL
9|7|11|76|NULL
9|8|9|76|NULL
9|9|12|76|NULL
9|12|2|76|NULL
9|15|10|76|NULL
9|16|13|76|NULL
10|5|6|76|NULL
10|10|10|76|NULL
11|1|12|76|NULL
11|2|11|76|NULL
11|4|8|76|NULL
11|7|12|76|NULL
12|1|11|76|NULL
12|2|7|76|NULL
12|19|13|76|NULL
13|11|1|76|NULL
15|4|10|76|NULL
15|5|9|76|NULL
15|7|7|76|NULL
1|12|14|76|NULL
15|9|10|76|NULL
1|9|3|77|NULL
1|13|10|77|NULL
4|1|9|77|NULL
4|2|4|77|NULL
4|11|7|77|NULL
4|23|11|77|NULL
7|14|9|77|NULL
7|20|10|77|NULL
8|3|5|77|NULL
8|4|9|77|NULL
8|6|7|77|NULL
8|8|8|77|NULL
8|13|8|77|NULL
8|14|7|77|NULL
9|3|8|77|NULL
9|4|7|77|NULL
9|7|11|77|NULL
9|8|9|77|NULL
9|9|12|77|NULL
9|12|2|77|NULL
9|15|10|77|NULL
9|16|9|77|NULL
10|5|6|77|NULL
10|10|10|77|NULL
11|1|12|77|NULL
11|2|11|77|NULL
11|4|8|77|NULL
11|7|12|77|NULL
12|1|11|77|NULL
12|2|7|77|NULL
12|19|12|77|NULL
15|4|10|77|NULL
15|5|9|77|NULL
15|7|7|77|NULL
1|12|14|77|NULL
15|9|10|77|NULL
1|1|1|78|NULL
1|9|3|78|NULL
1|13|11|78|NULL
4|1|9|78|NULL
4|2|4|78|NULL
4|3|12|78|NULL
4|11|7|78|NULL
4|23|11|78|NULL
7|15|2|78|NULL
7|20|10|78|NULL
8|3|5|78|NULL
8|4|9|78|NULL
8|6|10|78|NULL
8|8|7|78|NULL
8|13|8|78|NULL
8|14|7|78|NULL
9|3|8|78|NULL
9|4|6|78|NULL
9|7|12|78|NULL
9|8|8|78|NULL
9|9|12|78|NULL
9|12|2|78|NULL
9|15|10|78|NULL
9|16|9|78|NULL
10|5|6|78|NULL
10|10|10|78|NULL
11|1|12|78|NULL
11|2|11|78|NULL
11|4|8|78|NULL
11|7|12|78|NULL
12|1|8|78|NULL
12|2|7|78|NULL
12|19|12|78|NULL
14|10|1|78|NULL
15|4|10|78|NULL
15|5|9|78|NULL
15|7|8|78|NULL
1|12|14|78|NULL
15|9|9|78|NULL
1|9|3|79|NULL
1|13|12|79|NULL
4|1|9|79|NULL
4|2|4|79|NULL
4|11|7|79|NULL
4|21|10|79|NULL
7|20|1|79|NULL
8|3|5|79|NULL
8|4|9|79|NULL
8|6|10|79|NULL
8|8|7|79|NULL
8|13|8|79|NULL
8|14|7|79|NULL
9|3|8|79|NULL
9|4|6|79|NULL
9|7|12|79|NULL
9|8|8|79|NULL
9|9|12|79|NULL
9|12|12|79|NULL
9|15|10|79|NULL
9|16|9|79|NULL
10|5|7|79|NULL
10|10|12|79|NULL
11|1|12|79|NULL
11|2|11|79|NULL
11|4|9|79|NULL
11|7|12|79|NULL
12|1|8|79|NULL
12|19|13|79|NULL
13|11|1|79|NULL
14|10|1|79|NULL
15|4|10|79|NULL
15|5|9|79|NULL
15|7|8|79|NULL
1|12|14|79|NULL
15|9|11|79|NULL
1|1|1|80|NULL
1|9|3|80|NULL
1|13|12|80|NULL
4|1|10|80|NULL
4|2|4|80|NULL
4|3|13|80|NULL
4|11|7|80|NULL
4|21|10|80|NULL
8|3|5|80|NULL
8|4|9|80|NULL
8|6|10|80|NULL
8|8|10|80|NULL
8|13|3|80|NULL
8|14|7|80|NULL
9|3|8|80|NULL
9|4|6|80|NULL
9|7|12|80|NULL
9|8|9|80|NULL
9|9|12|80|NULL
9|15|10|80|NULL
9|16|9|80|NULL
10|5|7|80|NULL
10|10|11|80|NULL
11|1|11|80|NULL
11|2|11|80|NULL
11|4|9|80|NULL
11|7|12|80|NULL
12|1|7|80|NULL
12|19|13|80|NULL
13|11|1|80|NULL
15|4|10|80|NULL
15|5|9|80|NULL
15|7|8|80|NULL
15|9|8|80|NULL
1|12|14|80|NULL
1|9|2|81|NULL
1|13|11|81|NULL
4|1|11|81|NULL
8|4|8|81|NULL
8|6|10|81|NULL
8|8|10|81|NULL
8|13|3|81|NULL
8|14|5|81|NULL
9|3|8|81|NULL
9|4|6|81|NULL
9|7|13|81|NULL
9|8|9|81|NULL
9|9|12|81|NULL
9|12|12|81|NULL
9|15|11|81|NULL
9|16|8|81|NULL
10|5|7|81|NULL
10|10|12|81|NULL
11|1|11|81|NULL
11|2|7|81|NULL
11|4|9|81|NULL
11|7|12|81|NULL
12|1|7|81|NULL
12|19|13|81|NULL
14|10|1|81|NULL
15|4|10|81|NULL
15|5|10|81|NULL
15|7|8|81|NULL
1|12|14|81|NULL
1|9|2|82|NULL
1|12|8|82|NULL
1|13|13|82|NULL
4|1|11|82|NULL
4|2|3|82|NULL
4|3|13|82|NULL
8|3|5|82|NULL
8|6|10|82|NULL
8|8|10|82|NULL
8|13|3|82|NULL
8|14|5|82|NULL
9|3|8|82|NULL
9|4|6|82|NULL
9|7|13|82|NULL
9|8|9|82|NULL
9|9|12|82|NULL
9|12|12|82|NULL
9|15|11|82|NULL
9|16|13|82|NULL
10|5|7|82|NULL
10|10|12|82|NULL
11|1|11|82|NULL
11|2|10|82|NULL
11|4|9|82|NULL
11|7|12|82|NULL
12|1|7|82|NULL
12|19|13|82|NULL
15|5|10|82|NULL
15|7|9|82|NULL
1|1|1|83|NULL
1|12|7|83|NULL
1|13|12|83|NULL
4|1|12|83|NULL
4|11|9|83|NULL
4|23|11|83|NULL
8|3|5|83|NULL
8|6|10|83|NULL
8|8|10|83|NULL
8|14|7|83|NULL
9|3|8|83|NULL
9|4|9|83|NULL
9|7|13|83|NULL
9|8|9|83|NULL
9|9|12|83|NULL
9|12|12|83|NULL
9|15|11|83|NULL
10|5|7|83|NULL
10|10|12|83|NULL
11|1|11|83|NULL
11|2|10|83|NULL
11|4|9|83|NULL
12|1|7|83|NULL
12|19|12|83|NULL
15|4|10|83|NULL
15|5|11|83|NULL
15|7|9|83|NULL
1|1|1|84|NULL
1|12|7|84|NULL
1|13|13|84|NULL
4|1|12|84|NULL
4|11|9|84|NULL
4|23|11|84|NULL
8|6|11|84|NULL
8|8|10|84|NULL
8|13|2|84|NULL
8|14|7|84|NULL
9|3|10|84|NULL
9|7|14|84|NULL
9|8|10|84|NULL
9|9|12|84|NULL
9|12|12|84|NULL
9|15|7|84|NULL
10|5|7|84|NULL
11|2|10|84|NULL
11|4|9|84|NULL
12|1|8|84|NULL
15|4|14|84|NULL
15|5|11|84|NULL
15|7|9|84|NULL
11|1|14|84|NULL
1|13|9|85|NULL
4|1|13|85|NULL
4|2|3|85|NULL
4|3|13|85|NULL
4|11|9|85|NULL
4|23|11|85|NULL
8|6|11|85|NULL
8|8|10|85|NULL
8|14|7|85|NULL
9|3|10|85|NULL
9|7|14|85|NULL
9|8|10|85|NULL
9|9|12|85|NULL
9|12|11|85|NULL
9|15|7|85|NULL
9|16|4|85|NULL
10|5|7|85|NULL
11|2|10|85|NULL
11|4|13|85|NULL
12|1|8|85|NULL
14|10|1|85|NULL
15|4|14|85|NULL
15|5|11|85|NULL
15|7|9|85|NULL
11|1|14|85|NULL
1|13|9|86|NULL
4|1|13|86|NULL
4|2|3|86|NULL
4|3|13|86|NULL
4|11|9|86|NULL
4|23|12|86|NULL
8|8|9|86|NULL
8|14|8|86|NULL
9|3|10|86|NULL
9|7|14|86|NULL
9|8|10|86|NULL
9|9|12|86|NULL
9|12|11|86|NULL
9|13|4|86|NULL
9|15|7|86|NULL
10|5|6|86|NULL
11|1|11|86|NULL
11|2|9|86|NULL
11|4|12|86|NULL
12|1|11|86|NULL
15|4|14|86|NULL
15|5|11|86|NULL
15|7|9|86|NULL
1|13|9|87|NULL
4|1|13|87|NULL
4|2|3|87|NULL
4|3|13|87|NULL
4|11|9|87|NULL
4|23|12|87|NULL
8|6|11|87|NULL
8|8|11|87|NULL
8|13|2|87|NULL
8|14|8|87|NULL
9|3|11|87|NULL
9|7|14|87|NULL
9|8|11|87|NULL
9|9|13|87|NULL
9|12|11|87|NULL
9|13|6|87|NULL
10|5|6|87|NULL
11|1|11|87|NULL
11|2|9|87|NULL
11|4|10|87|NULL
12|1|11|87|NULL
15|4|14|87|NULL
15|5|13|87|NULL
15|7|10|87|NULL
1|13|9|88|NULL
4|1|13|88|NULL
4|2|3|88|NULL
4|3|13|88|NULL
4|11|9|88|NULL
4|23|12|88|NULL
8|1|8|88|NULL
8|6|11|88|NULL
8|8|11|88|NULL
8|14|8|88|NULL
9|3|11|88|NULL
9|7|13|88|NULL
9|8|11|88|NULL
9|9|13|88|NULL
9|12|11|88|NULL
9|15|6|88|NULL
11|2|9|88|NULL
11|4|10|88|NULL
12|1|11|88|NULL
15|4|14|88|NULL
15|5|13|88|NULL
15|7|10|88|NULL
1|13|9|89|NULL
4|1|12|89|NULL
4|2|3|89|NULL
4|3|12|89|NULL
4|11|9|89|NULL
8|1|8|89|NULL
8|6|11|89|NULL
8|8|9|89|NULL
8|13|2|89|NULL
8|14|8|89|NULL
9|3|11|89|NULL
9|7|13|89|NULL
9|8|11|89|NULL
9|9|13|89|NULL
9|12|10|89|NULL
11|1|11|89|NULL
11|4|10|89|NULL
12|1|11|89|NULL
15|7|10|89|NULL
1|13|13|90|NULL
4|1|12|90|NULL
4|2|1|90|NULL
4|3|12|90|NULL
4|11|9|90|NULL
4|23|9|90|NULL
8|1|8|90|NULL
8|6|7|90|NULL
8|8|9|90|NULL
8|13|2|90|NULL
9|3|11|90|NULL
9|7|13|90|NULL
9|8|12|90|NULL
9|9|13|90|NULL
9|12|6|90|NULL
9|15|6|90|NULL
11|1|11|90|NULL
11|2|9|90|NULL
11|4|11|90|NULL
12|1|3|90|NULL
14|10|2|90|NULL
15|7|10|90|NULL
4|25|8|90|NULL
1|13|13|91|NULL
4|1|11|91|NULL
4|2|1|91|NULL
4|3|13|91|NULL
4|23|9|91|NULL
8|1|8|91|NULL
8|6|9|91|NULL
8|8|9|91|NULL
8|13|2|91|NULL
8|14|8|91|NULL
9|3|11|91|NULL
9|7|12|91|NULL
9|8|12|91|NULL
9|9|13|91|NULL
9|15|6|91|NULL
11|1|11|91|NULL
11|4|11|91|NULL
12|1|3|91|NULL
15|7|11|91|NULL
1|13|13|92|NULL
4|1|11|92|NULL
4|2|2|92|NULL
4|3|13|92|NULL
4|23|9|92|NULL
8|1|8|92|NULL
8|8|11|92|NULL
8|13|8|92|NULL
8|14|8|92|NULL
9|3|11|92|NULL
9|7|12|92|NULL
9|8|13|92|NULL
9|9|13|92|NULL
9|15|6|92|NULL
11|2|9|92|NULL
11|4|11|92|NULL
12|1|3|92|NULL
14|10|2|92|NULL
15|7|11|92|NULL
1|13|13|93|NULL
4|1|10|93|NULL
4|2|2|93|NULL
4|3|13|93|NULL
4|11|9|93|NULL
4|23|9|93|NULL
8|1|8|93|NULL
8|8|9|93|NULL
8|13|8|93|NULL
8|14|8|93|NULL
9|3|11|93|NULL
9|7|12|93|NULL
9|8|13|93|NULL
9|9|13|93|NULL
9|15|6|93|NULL
11|2|9|93|NULL
11|4|10|93|NULL
12|1|3|93|NULL
15|7|11|93|NULL
1|13|13|94|NULL
4|1|10|94|NULL
4|2|1|94|NULL
4|11|9|94|NULL
8|1|9|94|NULL
8|8|8|94|NULL
8|13|8|94|NULL
8|14|8|94|NULL
9|3|11|94|NULL
9|8|13|94|NULL
9|9|13|94|NULL
9|15|6|94|NULL
11|2|9|94|NULL
11|4|12|94|NULL
12|1|3|94|NULL
15|7|11|94|NULL
4|29|1|94|NULL
4|1|11|95|NULL
4|2|1|95|NULL
4|23|9|95|NULL
4|26|2|95|NULL
8|1|9|95|NULL
8|8|6|95|NULL
8|13|8|95|NULL
8|14|10|95|NULL
9|3|11|95|NULL
9|8|13|95|NULL
9|9|13|95|NULL
9|15|6|95|NULL
11|2|9|95|NULL
11|4|13|95|NULL
12|1|3|95|NULL
15|7|11|95|NULL
4|25|2|95|NULL
1|13|13|96|NULL
4|1|10|96|NULL
4|2|1|96|NULL
4|11|9|96|NULL
4|26|2|96|NULL
8|1|9|96|NULL
8|13|8|96|NULL
8|14|10|96|NULL
9|3|13|96|NULL
9|8|9|96|NULL
9|9|13|96|NULL
9|15|6|96|NULL
11|2|9|96|NULL
11|4|13|96|NULL
12|1|3|96|NULL
15|7|12|96|NULL
1|13|13|97|NULL
4|1|10|97|NULL
4|2|1|97|NULL
4|3|13|97|NULL
4|11|9|97|NULL
4|26|2|97|NULL
8|1|9|97|NULL
8|13|2|97|NULL
8|14|10|97|NULL
9|3|13|97|NULL
9|9|13|97|NULL
9|15|6|97|NULL
11|2|9|97|NULL
11|4|12|97|NULL
12|1|3|97|NULL
15|7|12|97|NULL
1|13|13|98|NULL
4|2|1|98|NULL
4|3|13|98|NULL
4|23|12|98|NULL
4|26|2|98|NULL
8|13|2|98|NULL
8|14|10|98|NULL
9|3|13|98|NULL
9|15|6|98|NULL
11|2|10|98|NULL
11|4|12|98|NULL
12|1|3|98|NULL
15|7|12|98|NULL
1|13|13|99|NULL
4|1|10|99|NULL
4|2|1|99|NULL
4|3|13|99|NULL
4|23|12|99|NULL
4|26|2|99|NULL
8|1|9|99|NULL
8|13|2|99|NULL
8|14|10|99|NULL
9|3|13|99|NULL
9|9|13|99|NULL
9|15|6|99|NULL
11|2|10|99|NULL
11|4|11|99|NULL
12|1|3|99|NULL
15|7|12|99|NULL
4|25|3|99|NULL
1|13|14|100|NULL
4|1|11|100|NULL
4|2|1|100|NULL
4|3|13|100|NULL
4|23|11|100|NULL
8|13|2|100|NULL
8|14|10|100|NULL
9|3|13|100|NULL
9|9|14|100|NULL
9|15|7|100|NULL
11|2|10|100|NULL
11|4|11|100|NULL
12|1|3|100|NULL
15|7|12|100|NULL
8|15|12|100|NULL
1|13|14|101|NULL
4|1|11|101|NULL
4|2|1|101|NULL
4|23|9|101|NULL
8|1|9|101|NULL
8|13|2|101|NULL
8|14|10|101|NULL
9|3|13|101|NULL
9|9|14|101|NULL
9|15|7|101|NULL
11|2|10|101|NULL
11|4|3|101|NULL
12|1|3|101|NULL
15|7|12|101|NULL
8|15|12|101|NULL
1|13|14|102|NULL
4|1|12|102|NULL
4|2|1|102|NULL
4|23|11|102|NULL
8|1|12|102|NULL
8|13|2|102|NULL
8|14|10|102|NULL
8|17|1|102|NULL
9|3|13|102|NULL
9|15|11|102|NULL
11|2|10|102|NULL
12|1|3|102|NULL
15|7|8|102|NULL
8|15|12|102|NULL
1|13|14|103|NULL
4|2|1|103|NULL
8|14|10|103|NULL
9|3|12|103|NULL
9|15|11|103|NULL
11|2|7|103|NULL
11|4|6|103|NULL
12|1|3|103|NULL
15|7|1|103|NULL
8|15|12|103|NULL
1|13|14|104|NULL
4|1|12|104|NULL
8|13|2|104|NULL
8|14|10|104|NULL
9|3|12|104|NULL
9|15|11|104|NULL
11|2|11|104|NULL
12|1|3|104|NULL
8|15|12|104|NULL
4|1|12|105|NULL
4|2|1|105|NULL
4|23|11|105|NULL
8|13|2|105|NULL
8|14|9|105|NULL
9|3|12|105|NULL
11|2|11|105|NULL
12|1|3|105|NULL
8|15|12|105|NULL
1|13|14|106|NULL
4|1|13|106|NULL
4|2|2|106|NULL
4|23|12|106|NULL
8|14|9|106|NULL
9|3|12|106|NULL
11|2|11|106|NULL
12|1|3|106|NULL
8|15|12|106|NULL
8|1|22|106|NULL
4|1|14|107|NULL
4|2|2|107|NULL
4|23|9|107|NULL
8|1|2|107|NULL
8|14|9|107|NULL
9|3|12|107|NULL
11|2|11|107|NULL
8|15|12|107|NULL
4|1|14|108|NULL
4|2|7|108|NULL
8|1|3|108|NULL
8|14|9|108|NULL
9|3|12|108|NULL
11|2|11|108|NULL
12|1|3|108|NULL
8|15|12|108|NULL
4|1|14|109|NULL
8|13|2|109|NULL
8|14|9|109|NULL
9|3|10|109|NULL
11|2|11|109|NULL
8|15|12|109|NULL
4|2|1|110|NULL
8|13|2|110|NULL
8|14|9|110|NULL
9|3|10|110|NULL
11|2|11|110|NULL
12|1|3|110|NULL
8|15|12|110|NULL
8|14|9|111|NULL
9|3|10|111|NULL
11|2|11|111|NULL
8|15|12|111|NULL
1|13|14|112|NULL
4|1|14|112|NULL
8|14|9|112|NULL
9|3|10|112|NULL
12|1|2|112|NULL
8|15|12|112|NULL
1|13|15|113|NULL
4|1|14|113|NULL
8|14|7|113|NULL
9|3|9|113|NULL
12|1|2|113|NULL
1|13|15|114|NULL
4|1|14|114|NULL
9|3|9|114|NULL
12|1|2|114|NULL
1|13|14|115|NULL
4|1|14|115|NULL
8|13|1|115|NULL
8|14|7|115|NULL
9|3|9|115|NULL
12|1|2|115|NULL
1|13|14|116|NULL
4|1|14|116|NULL
8|14|5|116|NULL
9|3|9|116|NULL
12|1|2|116|NULL
1|13|14|117|NULL
4|1|14|117|NULL
9|3|9|117|NULL
12|1|2|117|NULL
1|13|14|118|NULL
4|1|14|118|NULL
9|3|9|118|NULL
12|1|2|118|NULL
8|15|15|118|NULL
1|13|14|119|NULL
8|14|5|119|NULL
9|3|9|119|NULL
12|1|2|119|NULL
8|15|15|119|NULL
1|13|14|120|NULL
8|14|5|120|NULL
9|3|9|120|NULL
12|1|3|120|NULL
1|13|14|121|NULL
4|1|14|121|NULL
8|13|1|121|NULL
8|14|5|121|NULL
9|3|9|121|NULL
12|1|2|121|NULL
4|1|14|122|NULL
8|13|1|122|NULL
8|14|5|122|NULL
9|3|9|122|NULL
12|1|2|122|NULL
1|13|14|123|NULL
4|1|14|123|NULL
8|13|2|123|NULL
9|3|9|123|NULL
12|1|2|123|NULL
8|15|15|123|NULL
1|13|14|124|NULL
4|1|14|124|NULL
9|3|10|124|NULL
12|1|2|124|NULL
1|13|14|125|NULL
4|1|14|125|NULL
8|13|1|125|NULL
9|3|12|125|NULL
12|1|2|125|NULL
1|13|14|126|NULL
4|1|14|126|NULL
8|13|1|126|NULL
9|3|12|126|NULL
12|1|2|126|NULL
8|15|15|126|NULL
1|13|14|127|NULL
4|1|14|127|NULL
8|14|5|127|NULL
9|3|12|127|NULL
12|1|2|127|NULL
8|15|15|127|NULL
9|3|12|128|NULL
12|1|2|128|NULL
9|3|13|129|NULL
12|1|2|129|NULL
8|13|1|130|NULL
8|14|4|130|NULL
9|3|13|130|NULL
12|1|2|130|NULL
1|13|15|131|NULL
8|13|1|131|NULL
9|3|13|131|NULL
12|1|1|131|NULL
8|13|1|132|NULL
8|14|4|132|NULL
12|1|1|132|NULL
1|13|17|132|NULL
8|13|1|133|NULL
12|1|1|133|NULL
1|13|17|133|NULL
8|13|1|134|NULL
12|1|1|134|NULL
1|13|17|134|NULL
12|1|1|135|NULL
8|13|9|135|NULL
1|13|17|135|NULL
12|1|1|136|NULL
8|13|9|136|NULL
1|13|17|136|NULL
12|1|1|137|NULL
8|13|10|137|NULL
1|13|18|137|NULL
12|1|1|138|NULL
8|13|10|138|NULL
1|13|18|138|NULL
8|14|4|139|NULL
12|1|1|139|NULL
8|13|10|139|NULL
1|13|18|139|NULL
8|14|1|140|NULL
12|1|1|140|NULL
8|13|10|140|NULL
1|13|18|140|NULL
8|14|4|141|NULL
8|15|10|141|NULL
12|1|1|141|NULL
8|3|11|141|NULL
8|13|11|141|NULL
1|13|16|141|NULL
1|13|15|142|NULL
8|14|3|142|NULL
12|1|1|142|NULL
8|3|11|142|NULL
8|13|11|142|NULL
8|13|1|143|NULL
8|14|3|143|NULL
12|1|1|143|NULL
8|3|11|143|NULL
8|13|2|144|NULL
8|14|3|144|NULL
8|3|11|144|NULL
8|3|11|145|NULL
8|3|11|146|NULL
8|3|11|147|NULL
8|3|11|148|NULL
8|3|8|149|NULL
8|15|10|153|NULL
8|15|12|174|NULL
8|15|12|175|NULL
8|15|11|176|NULL
8|15|11|177|NULL
8|15|11|178|NULL
4|11|7|179|NULL
8|15|12|179|NULL
8|15|11|180|NULL
8|15|2|181|NULL
7|15|1|200|NULL
8|3|5|200|NULL
8|3|6|200|NULL
8|3|9|200|NULL
8|4|11|200|NULL
8|5|7|200|NULL
8|5|9|200|NULL
8|5|10|200|NULL
8|5|11|200|NULL
8|6|1|200|NULL
8|6|3|200|NULL
8|6|4|200|NULL
8|8|2|200|NULL
8|8|3|200|NULL
8|8|5|200|NULL
8|17|1|200|NULL
9|7|2|200|NULL
9|8|3|200|NULL
9|8|4|200|NULL
9|8|12|200|NULL
9|8|13|200|NULL
